strategy_id;family_id;setup_name;signal_time;expiry_time;direction;entry;stop;target;score;origin_id;event_id;reason;canonical_variant_id;hypothesis_version;regime_id;session_id;reference_level_type;structural_context;stop_distance_points;target_r;spread_to_risk_ratio
1200;8;Session Sweep Reversal;2025.05.30 08:10:00;2025.05.30 08:25:00;LONG;3292.38;3290.15;3296.84;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748592300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 08:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3290.26000;222.79;2.0000;0.022443
1200;8;Session Sweep Reversal;2025.05.30 08:15:00;2025.05.30 08:30:00;LONG;3292.90;3290.72;3297.25;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748592600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 08:15:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3290.83000;217.68;2.0000;0.059720
1200;8;Session Sweep Reversal;2025.05.30 09:30:00;2025.05.30 09:45:00;LONG;3294.82;3290.30;3303.86;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748597100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 09:30:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3290.47000;452.21;2.0000;0.028748
1200;8;Session Sweep Reversal;2025.05.30 10:15:00;2025.05.30 10:30:00;LONG;3294.53;3287.19;3309.21;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748599800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 10:15:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3287.40000;733.85;2.0000;0.012264
1200;8;Session Sweep Reversal;2025.05.30 10:20:00;2025.05.30 10:35:00;LONG;3296.51;3290.30;3308.93;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748600100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 10:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3290.50000;621.24;2.0000;0.027364
1202;10;Break-Retest Continuation;2025.05.30 10:20:00;2025.05.30 10:35:00;LONG;3296.51;3290.50;3308.53;7.0000;BO|XAUUSD|5|1|L|1748597400|MSZZ|XAUUSD|5|1|1|1748591700|1748592300;BRC|BO|XAUUSD|5|1|L|1748597400|MSZZ|XAUUSD|5|1|1|1748591700|1748592300|1748597400|FINAL;confirmed medium-structure break, frozen-window retest, close through rejection bar extreme;BRC-CANON-1;D031v1;2025.05.30 10:20:00;London;MEDIUM_SWING_HIGH_LOW;break_level=3291.19810;bars_since_break=10;601.00;2.0000;0.028286
1200;8;Session Sweep Reversal;2025.05.30 14:25:00;2025.05.30 14:40:00;LONG;3293.40;3290.03;3300.15;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748614800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 14:25:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3290.15000;337.29;2.0000;0.038543
1200;8;Session Sweep Reversal;2025.05.30 14:50:00;2025.05.30 15:05:00;LONG;3292.40;3288.52;3300.15;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748616300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 14:50:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3288.65000;387.69;2.0000;0.020635
1200;8;Session Sweep Reversal;2025.05.30 14:55:00;2025.05.30 15:10:00;LONG;3294.03;3288.52;3305.05;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748616600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 14:55:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3288.65000;550.88;2.0000;0.021783
1200;8;Session Sweep Reversal;2025.05.30 15:10:00;2025.05.30 15:25:00;LONG;3302.67;3282.60;3342.82;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748617500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 15:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3282.83000;2007.37;2.0000;0.002491
1200;8;Session Sweep Reversal;2025.05.30 15:15:00;2025.05.30 15:30:00;LONG;3301.76;3282.58;3340.12;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748617800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 15:15:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3282.83000;1917.93;2.0000;0.002607
1202;10;Break-Retest Continuation;2025.05.30 15:40:00;2025.05.30 15:55:00;LONG;3304.50;3296.04;3321.42;7.0000;BO|XAUUSD|5|1|L|1748617800|MSZZ|XAUUSD|5|1|1|1748617500|1748617500;BRC|BO|XAUUSD|5|1|L|1748617800|MSZZ|XAUUSD|5|1|1|1748617500|1748617500|1748617800|FINAL;confirmed medium-structure break, frozen-window retest, close through rejection bar extreme;BRC-CANON-1;D031v1;2025.05.30 15:40:00;London;MEDIUM_SWING_HIGH_LOW;break_level=3296.07500;bars_since_break=6;846.00;2.0000;0.014184
1200;8;Session Sweep Reversal;2025.05.30 19:50:00;2025.05.30 20:05:00;LONG;3291.90;3285.83;3304.03;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748634300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 19:50:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3285.99000;606.59;2.0000;0.019783
1200;8;Session Sweep Reversal;2025.05.30 19:55:00;2025.05.30 20:10:00;LONG;3293.32;3288.50;3302.96;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748634600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 19:55:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3288.66000;481.83;2.0000;0.035283
1200;8;Session Sweep Reversal;2025.05.30 20:30:00;2025.05.30 20:45:00;LONG;3291.87;3289.63;3296.34;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748636700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 20:30:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3289.80000;223.65;2.0000;0.071540
1200;8;Session Sweep Reversal;2025.05.30 20:35:00;2025.05.30 20:50:00;LONG;3293.32;3290.13;3299.69;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748637000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 20:35:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3290.29000;318.52;2.0000;0.056512
1202;10;Break-Retest Continuation;2025.05.30 22:15:00;2025.05.30 22:30:00;SHORT;3292.69;3295.13;3287.81;7.0000;BO|XAUUSD|5|1|S|1748640900|MSZZ|XAUUSD|5|1|-1|1748633700|1748634600;BRC|BO|XAUUSD|5|1|S|1748640900|MSZZ|XAUUSD|5|1|-1|1748633700|1748634600|1748640900|FINAL;confirmed medium-structure break, frozen-window retest, close through rejection bar extreme;BRC-CANON-1;D031v1;2025.05.30 22:15:00;NewYork;MEDIUM_SWING_HIGH_LOW;break_level=3295.12174;bars_since_break=8;244.00;2.0000;0.073770
1200;8;Session Sweep Reversal;2025.05.30 23:40:00;2025.05.30 23:55:00;LONG;3292.10;3289.83;3296.65;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748647500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 23:40:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3289.91000;227.40;2.0000;0.065962
1200;8;Session Sweep Reversal;2025.05.30 23:45:00;2025.05.31 00:00:00;LONG;3291.82;3289.95;3295.57;7.0000;ASIA_LOW|20250530;SSR|ASIA_LOW|20250530|1748648400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.05.30 23:45:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3322.73000;asian_low=3291.26000;sweep_extreme=3290.03000;187.30;2.0000;0.096103
1200;8;Session Sweep Reversal;2025.06.02 08:15:00;2025.06.02 08:30:00;SHORT;3317.25;3320.00;3311.74;7.0000;ASIA_HIGH|20250602;SSR|ASIA_HIGH|20250602|1748851800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.02 08:15:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3318.23000;asian_low=3295.41000;sweep_extreme=3319.89000;275.36;2.0000;0.054474
1200;8;Session Sweep Reversal;2025.06.02 08:20:00;2025.06.02 08:35:00;SHORT;3316.83;3320.00;3310.49;7.0000;ASIA_HIGH|20250602;SSR|ASIA_HIGH|20250602|1748852100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.02 08:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3318.23000;asian_low=3295.41000;sweep_extreme=3319.89000;317.02;2.0000;0.044161
1203;11;Compression Breakout (Research);2025.06.02 21:40:00;2025.06.02 21:55:00;LONG;3377.34;3371.19;3389.64;7.0000;CBR|2025.06.02 21:05:00;CBR|2025.06.02 21:05:00|1748898300|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bullish close;CBR-CANON-1;D031v1;2025.06.02 21:40:00;NewYork;ROLLING_WINDOW_RANGE;compression_high=3375.96000;compression_low=3371.19000;atr_ratio=0.637;615.00;2.0000;0.016260
1205;13;Range Rotation;2025.06.02 21:55:00;2025.06.02 22:10:00;SHORT;3379.23;3380.12;3374.26;7.0000;RR_HIGH|2025.06.02 21:50:00;RR|RR_HIGH|2025.06.02 21:50:00|1748901000|FINAL;mature two-sided range, failed excess beyond boundary, closed-bar rejection back toward midpoint;RR-CANON-1;D031v1;2025.06.02 21:55:00;NewYork;SELF_DETECTED_ROLLING_RANGE;range_high=3379.24000;range_low=3369.28000;midpoint=3374.26000;88.89;5.5912;0.213749
1205;13;Range Rotation;2025.06.02 22:10:00;2025.06.02 22:25:00;SHORT;3379.66;3380.50;3374.65;7.0000;RR_HIGH|2025.06.02 22:05:00;RR|RR_HIGH|2025.06.02 22:05:00|1748901900|FINAL;mature two-sided range, failed excess beyond boundary, closed-bar rejection back toward midpoint;RR-CANON-1;D031v1;2025.06.02 22:10:00;NewYork;SELF_DETECTED_ROLLING_RANGE;range_high=3380.02000;range_low=3369.28000;midpoint=3374.65000;84.27;5.9448;0.083061
1200;8;Session Sweep Reversal;2025.06.03 08:35:00;2025.06.03 08:50:00;LONG;3359.56;3356.17;3366.35;7.0000;ASIA_LOW|20250603;SSR|ASIA_LOW|20250603|1748939400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.03 08:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3392.24000;asian_low=3359.24000;sweep_extreme=3356.29000;339.30;2.0000;0.032420
1200;8;Session Sweep Reversal;2025.06.03 08:40:00;2025.06.03 08:55:00;LONG;3360.79;3356.17;3370.03;7.0000;ASIA_LOW|20250603;SSR|ASIA_LOW|20250603|1748939700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.03 08:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3392.24000;asian_low=3359.24000;sweep_extreme=3356.29000;462.23;2.0000;0.034615
1200;8;Session Sweep Reversal;2025.06.03 10:55:00;2025.06.03 11:10:00;LONG;3359.64;3355.09;3368.75;7.0000;ASIA_LOW|20250603;SSR|ASIA_LOW|20250603|1748946900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.03 10:55:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3392.24000;asian_low=3359.24000;sweep_extreme=3355.24000;455.35;2.0000;0.013177
1200;8;Session Sweep Reversal;2025.06.03 11:00:00;2025.06.03 11:15:00;LONG;3362.15;3357.58;3371.29;7.0000;ASIA_LOW|20250603;SSR|ASIA_LOW|20250603|1748948100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.03 11:00:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3392.24000;asian_low=3359.24000;sweep_extreme=3357.73000;456.79;2.0000;0.019703
1200;8;Session Sweep Reversal;2025.06.03 12:20:00;2025.06.03 12:35:00;LONG;3359.91;3357.60;3364.52;7.0000;ASIA_LOW|20250603;SSR|ASIA_LOW|20250603|1748952600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.03 12:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3392.24000;asian_low=3359.24000;sweep_extreme=3357.71000;230.59;2.0000;0.073724
1200;8;Session Sweep Reversal;2025.06.03 12:40:00;2025.06.03 12:55:00;LONG;3360.03;3354.88;3370.33;7.0000;ASIA_LOW|20250603;SSR|ASIA_LOW|20250603|1748953200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.03 12:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3392.24000;asian_low=3359.24000;sweep_extreme=3354.99000;514.88;2.0000;0.029133
1203;11;Compression Breakout (Research);2025.06.03 14:35:00;2025.06.03 14:50:00;LONG;3359.08;3354.96;3367.32;7.0000;CBR|2025.06.03 13:55:00;CBR|2025.06.03 13:55:00|1748958900|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bullish close;CBR-CANON-1;D031v1;2025.06.03 14:35:00;London;ROLLING_WINDOW_RANGE;compression_high=3358.69000;compression_low=3354.96000;atr_ratio=0.692;412.00;2.0000;0.038835
1200;8;Session Sweep Reversal;2025.06.03 14:50:00;2025.06.03 15:05:00;LONG;3359.46;3357.66;3363.06;7.0000;ASIA_LOW|20250603;SSR|ASIA_LOW|20250603|1748961600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.03 14:50:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3392.24000;asian_low=3359.24000;sweep_extreme=3357.75000;180.13;2.0000;0.066619
1200;8;Session Sweep Reversal;2025.06.03 15:40:00;2025.06.03 15:55:00;LONG;3361.45;3352.82;3378.71;7.0000;ASIA_LOW|20250603;SSR|ASIA_LOW|20250603|1748964600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.03 15:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3392.24000;asian_low=3359.24000;sweep_extreme=3352.98000;863.07;2.0000;0.016221
1200;8;Session Sweep Reversal;2025.06.03 15:45:00;2025.06.03 16:00:00;LONG;3360.20;3357.85;3364.90;7.0000;ASIA_LOW|20250603;SSR|ASIA_LOW|20250603|1748965200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.03 15:45:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3392.24000;asian_low=3359.24000;sweep_extreme=3358.02000;234.98;2.0000;0.042557
1200;8;Session Sweep Reversal;2025.06.03 16:00:00;2025.06.03 16:15:00;LONG;3361.09;3356.96;3369.34;7.0000;ASIA_LOW|20250603;SSR|ASIA_LOW|20250603|1748965800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.03 16:00:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3392.24000;asian_low=3359.24000;sweep_extreme=3357.15000;412.61;2.0000;0.029083
1200;8;Session Sweep Reversal;2025.06.03 16:05:00;2025.06.03 16:20:00;LONG;3361.46;3356.96;3370.46;7.0000;ASIA_LOW|20250603;SSR|ASIA_LOW|20250603|1748966400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.03 16:05:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3392.24000;asian_low=3359.24000;sweep_extreme=3357.15000;450.21;2.0000;0.028875
1200;8;Session Sweep Reversal;2025.06.04 14:30:00;2025.06.04 14:45:00;LONG;3347.55;3343.57;3355.52;7.0000;ASIA_LOW|20250604;SSR|ASIA_LOW|20250604|1749047100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.04 14:30:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3372.63000;asian_low=3346.52000;sweep_extreme=3343.72000;398.49;2.0000;0.020076
1200;8;Session Sweep Reversal;2025.06.04 14:35:00;2025.06.04 14:50:00;LONG;3347.70;3344.09;3354.91;7.0000;ASIA_LOW|20250604;SSR|ASIA_LOW|20250604|1749047400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.04 14:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3372.63000;asian_low=3346.52000;sweep_extreme=3344.25000;360.61;2.0000;0.027731
1200;8;Session Sweep Reversal;2025.06.04 15:05:00;2025.06.04 15:20:00;LONG;3349.03;3345.08;3356.93;7.0000;ASIA_LOW|20250604;SSR|ASIA_LOW|20250604|1749048900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.04 15:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3372.63000;asian_low=3346.52000;sweep_extreme=3345.22000;395.10;2.0000;0.027841
1200;8;Session Sweep Reversal;2025.06.04 15:30:00;2025.06.04 15:45:00;LONG;3354.64;3344.18;3375.56;7.0000;ASIA_LOW|20250604;SSR|ASIA_LOW|20250604|1749050700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.04 15:30:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3372.63000;asian_low=3346.52000;sweep_extreme=3344.38000;1046.22;2.0000;0.005735
1200;8;Session Sweep Reversal;2025.06.04 18:35:00;2025.06.04 18:50:00;SHORT;3370.30;3375.09;3360.73;7.0000;ASIA_HIGH|20250604;SSR|ASIA_HIGH|20250604|1749061800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.04 18:35:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3372.63000;asian_low=3346.52000;sweep_extreme=3374.88000;478.52;2.0000;0.029257
1200;8;Session Sweep Reversal;2025.06.04 18:50:00;2025.06.04 19:05:00;SHORT;3372.26;3374.74;3367.31;7.0000;ASIA_HIGH|20250604;SSR|ASIA_HIGH|20250604|1749062400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.04 18:50:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3372.63000;asian_low=3346.52000;sweep_extreme=3374.57000;247.66;2.0000;0.028264
1200;8;Session Sweep Reversal;2025.06.04 18:55:00;2025.06.04 19:10:00;SHORT;3371.74;3374.43;3366.37;7.0000;ASIA_HIGH|20250604;SSR|ASIA_HIGH|20250604|1749063000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.04 18:55:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3372.63000;asian_low=3346.52000;sweep_extreme=3374.26000;268.63;2.0000;0.059562
1200;8;Session Sweep Reversal;2025.06.04 19:10:00;2025.06.04 19:25:00;SHORT;3371.02;3375.16;3362.75;7.0000;ASIA_HIGH|20250604;SSR|ASIA_HIGH|20250604|1749063600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.04 19:10:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3372.63000;asian_low=3346.52000;sweep_extreme=3375.01000;413.57;2.0000;0.019344
1200;8;Session Sweep Reversal;2025.06.04 22:35:00;2025.06.04 22:50:00;SHORT;3372.26;3374.24;3368.30;7.0000;ASIA_HIGH|20250604;SSR|ASIA_HIGH|20250604|1749076200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.04 22:35:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3372.63000;asian_low=3346.52000;sweep_extreme=3374.16000;197.89;2.0000;0.070748
1200;8;Session Sweep Reversal;2025.06.04 22:40:00;2025.06.04 22:55:00;SHORT;3372.00;3374.24;3367.52;7.0000;ASIA_HIGH|20250604;SSR|ASIA_HIGH|20250604|1749076500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.04 22:40:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3372.63000;asian_low=3346.52000;sweep_extreme=3374.16000;223.86;2.0000;0.062540
1200;8;Session Sweep Reversal;2025.06.04 23:00:00;2025.06.04 23:15:00;SHORT;3372.26;3373.82;3369.15;7.0000;ASIA_HIGH|20250604;SSR|ASIA_HIGH|20250604|1749077700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.04 23:00:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3372.63000;asian_low=3346.52000;sweep_extreme=3373.74000;155.72;2.0000;0.096324
1200;8;Session Sweep Reversal;2025.06.04 23:20:00;2025.06.04 23:35:00;SHORT;3371.44;3374.56;3365.20;7.0000;ASIA_HIGH|20250604;SSR|ASIA_HIGH|20250604|1749078000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.04 23:20:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3372.63000;asian_low=3346.52000;sweep_extreme=3374.48000;312.09;2.0000;0.044859
1200;8;Session Sweep Reversal;2025.06.05 08:35:00;2025.06.05 08:50:00;LONG;3364.20;3361.52;3369.57;7.0000;ASIA_LOW|20250605;SSR|ASIA_LOW|20250605|1749112200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.05 08:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3384.11000;asian_low=3364.03000;sweep_extreme=3361.63000;268.42;2.0000;0.018627
1200;8;Session Sweep Reversal;2025.06.05 08:40:00;2025.06.05 08:55:00;LONG;3365.94;3361.52;3374.79;7.0000;ASIA_LOW|20250605;SSR|ASIA_LOW|20250605|1749112500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.06.05 08:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3384.11000;asian_low=3364.03000;sweep_extreme=3361.63000;442.34;2.0000;0.031650
